Sirt6,Slc2a6,0,0,0
Sirt6,Slc4a4,0,0,0
Sirt6,Stat3,0,0,0
Sirt6,Tkfc,0,0,0
Sirt6,Tpi1,0,0,0
Sirt6,Trex1,0,0,0
Sirt6,Zbtb20,0,0,0
Sirt6,Zbtb7a,0,0,0
Sirt6,Pfkfb3,0,0,0
Sirt6,H6pd,0,0,0
Sirt6,Hsd11b1,0,0,0
Sirt6,Mlst8,XY,5,0.0030124257048591745
Sirt6,Mtor,0,0,0
Sirt6,Pgd,0,0,0
Sirt6,Pgls,0,0,0
Sirt6,Prps1,0,0,0
Sirt6,Prps2,0,0,0
Sirt6,Rbks,0,0,0
Sirt6,Rpe,0,0,0
Sirt6,Rpia,0,0,0
Sirt6,Shpk,0,0,0
Sirt6,Taldo1,0,0,0
Sirt6,Tigar,0,0,0
Slc2a6,Slc4a4,0,0,0
Slc2a6,Stat3,0,0,0
Slc2a6,Tkfc,0,0,0
Slc2a6,Tpi1,0,0,0
Slc2a6,Trex1,0,0,0
Slc2a6,Zbtb20,0,0,0
Slc2a6,Zbtb7a,0,0,0
Slc2a6,Pfkfb3,0,0,0
Slc2a6,H6pd,0,0,0
Slc2a6,Hsd11b1,0,0,0
Slc2a6,Mlst8,XY,2,0.010158172047941633
Slc2a6,Mtor,0,0,0
Slc2a6,Pgd,0,0,0
Slc2a6,Pgls,0,0,0
Slc2a6,Prps1,0,0,0
Slc2a6,Prps2,0,0,0
Slc2a6,Rbks,0,0,0
Slc2a6,Rpe,0,0,0
Slc2a6,Rpia,0,0,0
Slc2a6,Shpk,0,0,0
Slc2a6,Taldo1,0,0,0
Slc2a6,Tigar,0,0,0
Slc4a4,Stat3,0,0,0
Slc4a4,Tkfc,0,0,0
Slc4a4,Tpi1,0,0,0
Slc4a4,Trex1,0,0,0
Slc4a4,Zbtb20,0,0,0
Slc4a4,Zbtb7a,0,0,0
Slc4a4,Pfkfb3,0,0,0
Slc4a4,H6pd,0,0,0
Slc4a4,Hsd11b1,0,0,0
Slc4a4,Mlst8,XY,3,0.013906569278788986
Slc4a4,Mtor,0,0,0
Slc4a4,Pgd,0,0,0
Slc4a4,Pgls,0,0,0
Slc4a4,Prps1,0,0,0
Slc4a4,Prps2,0,0,0
Slc4a4,Rbks,0,0,0
Slc4a4,Rpe,0,0,0
Slc4a4,Rpia,0,0,0
Slc4a4,Shpk,0,0,0
Slc4a4,Taldo1,0,0,0
Slc4a4,Tigar,0,0,0
Stat3,Tkfc,0,0,0
Stat3,Tpi1,0,0,0
Stat3,Trex1,0,0,0
Stat3,Zbtb20,0,0,0
Stat3,Zbtb7a,0,0,0
Stat3,Pfkfb3,0,0,0
